assay_chembl_id,assay_description,assay_type,canonical_smiles,document_chembl_id,molecule_chembl_id,pchembl_value,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,target_name,target_organism,data_source,std_smiles,pIC50,activity_class,scaffold
CHEMBL4837842,Antileishmanial activity against Leishmania amazonensis MHOM/IN/80/DD8 promastigotes assessed as reduction in parasites for 48 hrs by resazurin dye based assay,F,COc1ccc(CC2(C)c3cc(OC)c(OC)cc3Cn3cccc32)cc1,CHEMBL4837195,CHEMBL4861905,4.58,=,=,IC50,nM,38985.0,CHEMBL612877,IC50,uM,26.41,L_amazonensis,Leishmania amazonensis,ChEMBL,COc1ccc(CC2(C)c3cc(OC)c(OC)cc3Cn3cccc32)cc1,4.4091024614433065,Inactive,c1ccc(CC2c3ccccc3Cn3cccc32)cc1
CHEMBL3431448,"GSK_TCAKS: pIC50 Trypanosoma cruzi Imaging: Amastigotes/Cell. H9c2 cells were seeded in T-225 flasks (225cm^2 culture surface; Corning Inc., NY, USA) in DMEM-10% FBS for 4h to allow attachment. Cells were then washed once with PBS before infection. T. cruzi trypomastigotes, collected at days 5 to 8 after infection from LLC-MK2 parasite infected cultures, were allowed to swim out for 4h at 37C from a centrifuged pellet (2,500 rpm/10 min/room temperature). Trypomastigotes were then collected and counted in a CASY Cell Counter. Trypomastigotes, in supplemented DMEM, were added to H9c2 cultures in a multiplicity of infection of 1 and incubated for 18 h. Cells were washed once with PBS before incubation of the infected H9c2 monolayer with trypsin (Life-Technologies) to detach cells from the flask. Cells were counted in a CASY Cell Counter using a 150 um capillary and their density set at 5 * 10^4 cells per mL in supplemented assay DMEM. Infected H9c2 were dispensed into 384-well poly-lysine coated assay plates at 50uL per well using a Multidrop Combi dispenser. After seeding them, the plates were incubated at 37C, 5% CO2 for 72h. Cultures were then fixed and stained by addition of 50 uL of a solution containing 8% formaldehyde and 4 uM DRAQ5 DNA dye (BioStatus, UK) per well. Plates were kept light-protected and imaged one hour later in a Perkin-Elmer Opera microscope using a 20x air objective (NA 0.4) and the following acquisition set: a 635 nm laser excitation line and a 690/50 emission detection filter for DRAQ5 detection. Five images were collected per well for reliable statistical analysis. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: number of amastigotes per cell as infection level measurement.",F,CC1=C(C(=O)Nc2ccc(Cl)cc2)C(c2ccncc2)n2ncc(C(=O)Nc3ccccc3)c2N1,CHEMBL3430912,CHEMBL3431025,7.7,=,=,IC50,nM,19.95,CHEMBL368,pIC50,,7.7,T_cruzi,Trypanosoma cruzi,ChEMBL,CC1=C(C(=O)Nc2ccc(Cl)cc2)C(c2ccncc2)n2ncc(C(=O)Nc3ccccc3)c2N1,7.700057099977233,Active,O=C(Nc1ccccc1)C1=CNc2c(C(=O)Nc3ccccc3)cnn2C1c1ccncc1
CHEMBL4773359,Antileishmanial activity against Leishmania donovani MHOM/ET/67/L82 amastigotes assessed as growth inhibition incubated for 70 hrs by resazurin based inverted microscopic analysis,F,O=Cc1ccc(-c2ccc3c(c2)[C@H](CO)[C@@H](c2ccc(O)cc2)O3)cc1,CHEMBL4765412,CHEMBL4797843,4.42,=,=,IC50,nM,37700.0,CHEMBL367,IC50,umol/L,37.7,L_donovani,Leishmania donovani,ChEMBL,O=Cc1ccc(-c2ccc3c(c2)[C@H](CO)[C@@H](c2ccc(O)cc2)O3)cc1,4.423658649794207,Inactive,c1ccc(-c2ccc3c(c2)C[C@@H](c2ccccc2)O3)cc1
CHEMBL5352350,Antiprotozoal activity against intracellular Trypanosoma cruzi X10/7 A1 amastigotes infected in Vero cells assessed as parasite growth inhibition incubated for 72 to 96 hrs by Hoechst 33342 staining based analysis,F,O=C(Nc1ccc(F)c(-c2cn3nc(N4CCOCC4)cnc3n2)c1)N1CCCC1,CHEMBL5346981,CHEMBL5181236,6.9,=,=,EC50,nM,125.89,CHEMBL368,pEC50,,6.9,T_cruzi,Trypanosoma cruzi,ChEMBL,O=C(Nc1ccc(F)c(-c2cn3nc(N4CCOCC4)cnc3n2)c1)N1CCCC1,6.900008766455316,Active,O=C(Nc1cccc(-c2cn3nc(N4CCOCC4)cnc3n2)c1)N1CCCC1
CHEMBL928704,Antileishmanial activity against Leishmania donovani MHOM/BR/74/PP75 promastigotes after 72 hrs,F,CCCCCCCCCCCCC/C=C1/CCC[C@H](O)[C@H]1OC(C)=O,CHEMBL1140784,CHEMBL254938,4.88,=,=,IC50,nM,13300.0,CHEMBL367,IC50,uM,13.3,L_donovani,Leishmania donovani,ChEMBL,CCCCCCCCCCCCC/C=C1/CCC[C@H](O)[C@H]1OC(C)=O,4.876148359032914,Inactive,C=C1CCCCC1
CHEMBL1809747,Antileishmanial activity against Leishmania amazonensis MHOM/IFLA/BR/67/PH8 promastigotes after 72 hrs by cell counting using Neubauer chamber,F,C=CC(=O)Oc1ccccc1C(=O)OC,CHEMBL1806437,CHEMBL1808297,,=,=,IC50,nM,108500.0,CHEMBL612877,IC50,uM,108.5,L_amazonensis,Leishmania amazonensis,ChEMBL,C=CC(=O)Oc1ccccc1C(=O)OC,3.9645702618154517,Inactive,c1ccccc1
CHEMBL4677595,Antitrypanosomal activity against intracellular amastigote form of Trypanosoma cruzi Tulahuen strain infected in monkey LLC-MK2 cells assessed as reduction in parasite viability incubated for 72 hrs by beta-galactosidase reporter gene assay,F,CC(=O)N1N=C(c2cc(-c3ccccc3)nc3c2c(C)nn3-c2ccccc2)OC1c1ccc(O)cc1,CHEMBL4673293,CHEMBL4791956,4.75,=,=,IC50,nM,17700.0,CHEMBL368,IC50,uM,17.7,T_cruzi,Trypanosoma cruzi,ChEMBL,CC(=O)N1N=C(c2cc(-c3ccccc3)nc3c2c(C)nn3-c2ccccc2)OC1c1ccc(O)cc1,4.752026733638194,Inactive,c1ccc(-c2cc(C3=NNC(c4ccccc4)O3)c3cnn(-c4ccccc4)c3n2)cc1
CHEMBL5330150,Antitrypanosomal activity against of Trypanosoma cruzi epimastigotes,F,Oc1nc(-c2ccc(F)cc2)nc2ccccc12,CHEMBL5329191,CHEMBL18688,4.64,=,=,IC50,nM,27940.0,CHEMBL368,IC50,uM,22.67,T_cruzi,Trypanosoma cruzi,ChEMBL,Oc1nc(-c2ccc(F)cc2)nc2ccccc12,4.553773598221837,Inactive,c1ccc(-c2ncc3ccccc3n2)cc1
CHEMBL4155544,Antileishmanial activity against axenic amastigote stage of Leishmania infantum MHOM/MA/67/ITMAP-263 assessed as inhibition of parasite metabolic activity after 48 hrs by luciferase reporter assay,F,Cc1cc(=O)[nH]c2c([N+](=O)[O-])cccc12,CHEMBL4152289,CHEMBL4167144,4.99,=,=,IC50,nM,10200.0,CHEMBL612848,IC50,uM,10.2,L_infantum,Leishmania infantum,ChEMBL,Cc1cc(=O)[nH]c2c([N+](=O)[O-])cccc12,4.991399828238082,Inactive,O=c1ccc2ccccc2[nH]1
CHEMBL1004932,Antitrypanosomal activity against Trypanosoma cruzi Tulahuen amastigotes in mouse 3T3 cells by beta-galactosidase reporter gene assay,F,COC(=O)c1ccc(NCc2cncn2Cc2ccc(C#N)cc2)cc1-c1ccccc1,CHEMBL1136968,CHEMBL522557,7.6,=,=,EC50,nM,25.0,CHEMBL368,EC50,nM,25.0,T_cruzi,Trypanosoma cruzi,ChEMBL,COC(=O)c1ccc(NCc2cncn2Cc2ccc(C#N)cc2)cc1-c1ccccc1,7.6020599913279625,Active,c1ccc(Cn2cncc2CNc2cccc(-c3ccccc3)c2)cc1
CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro.",F,Clc1ccc(C(c2cccnc2)N2CCCCC2)cc1,CHEMBL1862790,CHEMBL1862795,6.75,=,=,IC50,nM,180.0,CHEMBL368,IC50,uM,0.18,T_cruzi,Trypanosoma cruzi,ChEMBL,Clc1ccc(C(c2cccnc2)N2CCCCC2)cc1,6.7447274948966935,Active,c1ccc(C(c2cccnc2)N2CCCCC2)cc1
CHEMBL901607,Antitrypanosomal activity against Trypanosoma cruzi Tulahuen 2,F,O=S(=O)(/C=C\c1ccc2c(c1)no[n+]2[O-])c1ccccc1,CHEMBL1138265,CHEMBL391827,5.96,=,=,IC50,nM,2100.0,CHEMBL368,IC50,uM,1.1,T_cruzi,Trypanosoma cruzi,ChEMBL,O=S(=O)(/C=C\c1ccc2c(c1)no[n+]2[O-])c1ccccc1,5.6777807052660805,Active,O=S(=O)(/C=C\c1ccc2[nH+]onc2c1)c1ccccc1
CHEMBL1030594,Antileishmanial activity against Leishmania donovani,F,Cc1nc(-c2ccccn2)nc(NCCc2ccc(Cl)cc2)c1Cl,CHEMBL1149084,CHEMBL475297,6.35,=,=,IC50,nM,450.0,CHEMBL367,IC50,uM,0.45,L_donovani,Leishmania donovani,ChEMBL,Cc1nc(-c2ccccn2)nc(NCCc2ccc(Cl)cc2)c1Cl,6.346787486224656,Active,c1ccc(CCNc2ccnc(-c3ccccn3)n2)cc1
CHEMBL5532838,Antileishmanial activity against Leishmania donovani amastigotes assessed as reduction in microbial growth,F,NC(=S)N/N=C(/C=C/c1cccnc1)c1cccc(NC(=O)Nc2ccc(Cl)cc2)c1,CHEMBL5532635,CHEMBL5571359,5.42,=,=,IC50,nM,3810.0,CHEMBL367,IC50,uM,3.81,L_donovani,Leishmania donovani,ChEMBL,NC(=S)N/N=C(/C=C/c1cccnc1)c1cccc(NC(=O)Nc2ccc(Cl)cc2)c1,5.419075024324381,Active,N=C(/C=C/c1cccnc1)c1cccc(NC(=O)Nc2ccccc2)c1
CHEMBL1021351,Antileishmanial activity against Leishmania donovani MHOM/ET/1967/HU3 (LV9) promastigotes after 72 hrs by MTT assay,F,COc1ccc(/C=C/C(=O)c2c(OC)c(OC)c(OC)c(OC)c2OC)cc1O,CHEMBL1139261,CHEMBL464442,5.28,=,=,IC50,nM,5300.0,CHEMBL367,IC50,uM,5.3,L_donovani,Leishmania donovani,ChEMBL,COc1ccc(/C=C/C(=O)c2c(OC)c(OC)c(OC)c(OC)c2OC)cc1O,5.275724130399211,Active,O=C(/C=C/c1ccccc1)c1ccccc1
CHEMBL3631530,Antiparasitic activity against trypomastigote form of Trypanosoma cruzi Tulahuen-lacZ infected in LLC-MK2 ATCC cells assessed as parasite viability incubated for 4 days at 37 degC by chlorophenol beta-D-galactopyranose substrate based trypanocidal assay,F,O=C(Cn1cc(-c2ccc([N+](=O)[O-])cc2)nn1)NCc1ccccc1,CHEMBL3627627,CHEMBL3628642,5.16,=,=,IC50,nM,24100.0,CHEMBL368,IC50,uM,7.0,T_cruzi,Trypanosoma cruzi,ChEMBL,O=C(Cn1cc(-c2ccc([N+](=O)[O-])cc2)nn1)NCc1ccccc1,4.617982957425132,Inactive,O=C(Cn1cc(-c2ccccc2)nn1)NCc1ccccc1
CHEMBL5355106,Antitrypanosomal activity against Trypanosoma cruzi Tulahuen CL2 amastigotes expressing beta galactosidase infected in human MRC5 cells assessed as reduction in parasite burden using chlorophenol red beta-D-galactopyranoside as substrate and measured after 7 days by spectrophotometric analysis,F,Cn1nccc1C(=O)Nc1nc2cc(-c3ncco3)ccc2n1CC(F)(F)F,CHEMBL5352453,CHEMBL5415925,4.42,=,=,IC50,nM,38000.0,CHEMBL368,IC50,uM,38.0,T_cruzi,Trypanosoma cruzi,ChEMBL,Cn1nccc1C(=O)Nc1nc2cc(-c3ncco3)ccc2n1CC(F)(F)F,4.42021640338319,Inactive,O=C(Nc1nc2cc(-c3ncco3)ccc2[nH]1)c1ccn[nH]1
CHEMBL4815965,Antileishmanial activity against Leishmania infantum MHOM/MA(BE)/67 infected in mouse primary peritoneal macrophages treated 2 hrs post-infection and incubated for 5 days by Giemsa staining based microscopic analysis,F,Nc1ncnc2c1c(-c1ccc(Cl)c(F)c1)cn2[C@@H]1O[C@H](CO)[C@H](F)[C@H]1O,CHEMBL4813968,CHEMBL4879131,5.22,=,=,EC50,nM,5950.0,CHEMBL612848,EC50,uM,5.95,L_infantum,Leishmania infantum,ChEMBL,Nc1ncnc2c1c(-c1ccc(Cl)c(F)c1)cn2[C@@H]1O[C@H](CO)[C@H](F)[C@H]1O,5.22548303427145,Active,c1ccc(-c2cn([C@H]3CCCO3)c3ncncc23)cc1
CHEMBL4413419,Antiprotozoal activity against Trypanosoma cruzi Tulahuen C2C4 amastigotes infected in rat L6 cells after 96 hrs by inverted microscopic analysis,F,Clc1ccc(C(c2c[nH]cc2-c2ccc(Cl)cc2-c2ccccc2)n2ccnc2)c(Cl)c1,CHEMBL4411312,CHEMBL4521643,6.85,=,=,IC50,nM,142.0,CHEMBL368,IC50,uM,0.142,T_cruzi,Trypanosoma cruzi,ChEMBL,Clc1ccc(C(c2c[nH]cc2-c2ccc(Cl)cc2-c2ccccc2)n2ccnc2)c(Cl)c1,6.847711655616943,Active,c1ccc(-c2ccccc2-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1
CHEMBL4402943,Antitrypanosomal activity against Trypanosoma cruzi MHOM/Pe/2011/Arequipa;DTU 5 epimastigotes measured after 72 hrs by Neubauer hemocytometer,F,O=C(CCN1CCN(c2ccc(F)cc2)CC1)c1ccc(O)cc1,CHEMBL4402517,CHEMBL4445027,4.61,=,=,IC50,nM,13000.0,CHEMBL368,IC50,uM,24.4,T_cruzi,Trypanosoma cruzi,ChEMBL,O=C(CCN1CCN(c2ccc(F)cc2)CC1)c1ccc(O)cc1,4.886056647693163,Inactive,O=C(CCN1CCN(c2ccccc2)CC1)c1ccccc1
CHEMBL3392943,"DNDI: Leish (macro) in Vitro, 96 hour",F,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,CHEMBL3392926,CHEMBL822,4.16,=,=,IC50,nM,46270.0,CHEMBL367,IC50,uM,69.54,L_donovani,Leishmania donovani,ChEMBL,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,4.3347005005001025,Inactive,c1ccc2ccccc2c1
CHEMBL4182482,Antiparasitic activity against Leishmania infantum,F,O=[N+]([O-])c1cn2c(n1)[S+]([O-])CC(Oc1ccc(OC(F)(F)F)cc1)C2,CHEMBL4177714,CHEMBL4203611,5.16,=,=,IC50,nM,7000.0,CHEMBL612848,IC50,uM,7.0,L_infantum,Leishmania infantum,ChEMBL,O=[N+]([O-])c1cn2c(n1)[S+]([O-])CC(Oc1ccc(OC(F)(F)F)cc1)C2,5.154901959985743,Active,c1ccc(OC2C[SH+]c3nccn3C2)cc1
CHEMBL1067495,Antileishmanial activity against Leishmania infantum A1 amastigotes infected in human THP1 cells assessed as reduction in intracellular parasite load after 48 hrs by Giemsa staining,F,CCCCN(CCO)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],CHEMBL1157671,CHEMBL591908,5.92,=,=,IC50,nM,1200.0,CHEMBL612848,IC50,uM,1.2,L_infantum,Leishmania infantum,ChEMBL,CCCCN(CCO)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],5.920818753952375,Active,c1ccccc1
CHEMBL959536,Antileishmanial activity against Leishmania donovani MHOM/ET/67/L82 axenic amastigotes after 72 hrs by resazurin assay,F,CCOC(=O)c1ccc(C2=CN3CCC2CC3)cc1,CHEMBL1137637,CHEMBL259665,6.0,=,=,IC50,nM,1000.0,CHEMBL367,IC50,uM,1.0,L_donovani,Leishmania donovani,ChEMBL,CCOC(=O)c1ccc(C2=CN3CCC2CC3)cc1,6.0,Active,C1=C(c2ccccc2)C2CCN1CC2
CHEMBL5246277,Antitrypanosomal activity against Trypanosoma cruzi trypomastigotes,F,Cn1c([N+](=O)[O-])cnc1-c1c(-c2ccccc2)nc(-c2ccc(Br)cc2)n1O,CHEMBL5244257,CHEMBL5275660,4.62,=,=,IC50,nM,23900.0,CHEMBL368,IC50,uM,23.9,T_cruzi,Trypanosoma cruzi,ChEMBL,Cn1c([N+](=O)[O-])cnc1-c1c(-c2ccccc2)nc(-c2ccc(Br)cc2)n1O,4.621602099051862,Inactive,c1ccc(-c2nc(-c3ccccc3)c(-c3ncc[nH]3)[nH]2)cc1
CHEMBL3399351,Antitrypanosomal activity against epimastigote stage of Trypanosoma cruzi Y after 96 hrs by hemocytometry,F,COc1ccc2nc(S(C)(=O)=O)c(Cl)nc2c1,CHEMBL3396970,CHEMBL3397143,5.51,=,=,IC50,nM,6450.0,CHEMBL368,IC50,uM,3.1,T_cruzi,Trypanosoma cruzi,ChEMBL,COc1ccc2nc(S(C)(=O)=O)c(Cl)nc2c1,5.1904402853647325,Active,c1ccc2nccnc2c1
CHEMBL1001823,Antileishmanial activity against Leishmania donovani MHOM-ET-67/L82 axenic amastigotes,F,CCN(CC)c1ccc2nc3ccc(N(CC)CC)cc3[o+]c2c1.[Cl-],CHEMBL1150378,CHEMBL389921,6.67,=,=,IC50,nM,214.0,CHEMBL367,IC50,uM,0.214,L_donovani,Leishmania donovani,ChEMBL,CCN(CC)c1ccc2nc3ccc(N(CC)CC)cc3[o+]c2c1,6.669586226650809,Active,c1ccc2[o+]c3ccccc3nc2c1
CHEMBL5258072,Antitrypanosomal activity against intracellular Trypanosoma cruzi amastigote assessed as reduction in parasite growth,F,O=c1c(O)c(-c2ccccc2)oc2ccccc12,CHEMBL5257038,CHEMBL294009,4.48,=,=,EC50,nM,33000.0,CHEMBL368,EC50,uM,33.0,T_cruzi,Trypanosoma cruzi,ChEMBL,O=c1c(O)c(-c2ccccc2)oc2ccccc12,4.481486060122113,Inactive,O=c1cc(-c2ccccc2)oc2ccccc12
CHEMBL1102081,Antileishmanial activity against Leishmania donovani MHOM/IN/80/DD8 amastigotes infected in human THP1 cells assessed as decrease of infected macrophages after 72 hrs by Giemsa staining,F,COc1ccc2oc(=O)cc(-c3ccc(OC)c(OC)c3)c2c1,CHEMBL1153737,CHEMBL1079637,5.27,=,=,IC50,nM,5400.0,CHEMBL367,IC50,uM,5.4,L_donovani,Leishmania donovani,ChEMBL,COc1ccc2oc(=O)cc(-c3ccc(OC)c(OC)c3)c2c1,5.267606240177032,Active,O=c1cc(-c2ccccc2)c2ccccc2o1
CHEMBL981443,Antiparasitic activity against Trypanosoma cruzi 320I04 epimastigotes infected in african green monkey Vero cells after 72 hrs,F,Cc1cccc([C@@H]2C[C@@H]3Cc4ccc5ccccc5c4N2O3)c1,CHEMBL1154008,CHEMBL470437,4.77,=,=,IC50,nM,17000.0,CHEMBL368,IC50,uM,17.0,T_cruzi,Trypanosoma cruzi,ChEMBL,Cc1cccc([C@@H]2C[C@@H]3Cc4ccc5ccccc5c4N2O3)c1,4.769551078621726,Inactive,c1ccc([C@@H]2C[C@@H]3Cc4ccc5ccccc5c4N2O3)cc1
CHEMBL2028076,MMV: Inhibition of Leishmania infantum (MHOM/MA/BE/67) in vitro.,F,COc1cccc(Nc2nc(N)c3ccccc3n2)c1.Cl,CHEMBL2028040,CHEMBL529385,4.92,=,=,IC50,nM,11956.39,CHEMBL612848,IC50,uM,11.956391334533691,L_infantum,Leishmania infantum,ChEMBL,COc1cccc(Nc2nc(N)c3ccccc3n2)c1,4.9223999273492565,Inactive,c1ccc(Nc2ncc3ccccc3n2)cc1
CHEMBL4323680,Antitrypanosomal activity against Trypanosoma cruzi Tulahuen trypomastigotes beta-galactosidase infected in rat H9c2 cells measured after 72 hrs by DRAQ5 DNA dye based confocal microscopic analysis,F,N#Cc1cc2sc(NC(=O)C3CC3)nc2cc1F,CHEMBL4321829,CHEMBL4513759,5.64,=,=,IC50,nM,2300.0,CHEMBL368,IC50,uM,2.3,T_cruzi,Trypanosoma cruzi,ChEMBL,N#Cc1cc2sc(NC(=O)C3CC3)nc2cc1F,5.638272163982407,Active,O=C(Nc1nc2ccccc2s1)C1CC1
CHEMBL3365049,Antitrypanosomal activity against trypomastigote forms of Trypanosoma cruzi Y infected in LLC-MK2 cells assessed as reduction in viable parasites after 24 hrs by Neubauer chamber counting method,F,C/C(=N\Nc1nc(-c2ccc(F)cc2)cs1)c1ccccn1,CHEMBL3352772,CHEMBL3329518,5.42,=,=,IC50,nM,2060.0,CHEMBL368,IC50,uM,3.8,T_cruzi,Trypanosoma cruzi,ChEMBL,C/C(=N\Nc1nc(-c2ccc(F)cc2)cs1)c1ccccn1,5.686132779630847,Active,C(=NNc1nc(-c2ccccc2)cs1)c1ccccn1
CHEMBL2033937,Antileishmanial activity against Leishmania donovani MHOM/ET/67/HU3 after 72 hrs by MTT assay,F,Cc1cc(C(=O)Nc2ccc(-c3nccc4c3[nH]c3ccccc34)cc2)c(C)o1,CHEMBL2029308,CHEMBL2030656,4.52,=,=,IC50,nM,30080.0,CHEMBL367,IC50,uM,30.08,L_donovani,Leishmania donovani,ChEMBL,Cc1cc(C(=O)Nc2ccc(-c3nccc4c3[nH]c3ccccc34)cc2)c(C)o1,4.521722168080395,Inactive,O=C(Nc1ccc(-c2nccc3c2[nH]c2ccccc23)cc1)c1ccoc1
CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro.",F,Cc1cc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)nn1C,CHEMBL1862790,CHEMBL1862928,6.58,=,=,IC50,nM,260.5,CHEMBL368,IC50,uM,0.2605,T_cruzi,Trypanosoma cruzi,ChEMBL,Cc1cc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)nn1C,6.584192272364457,Active,O=C(NC1CCN(C(c2ccccc2)c2cccnc2)CC1)c1cc[nH]n1
CHEMBL3794880,Antileishmanial activity against beta-lactamase expressing Leishmania amazonensis amastigotes overnight infected in CD1 mouse macrophages incubated for 72 hrs by nitrocefin dye based assay,F,CC(C)Oc1cc(NC(=N)c2ccccn2)ccc1-c1ccc(-c2cccnc2)o1,CHEMBL3792273,CHEMBL3792540,6.05,=,=,IC50,nM,900.0,CHEMBL612877,IC50,nM,900.0,L_amazonensis,Leishmania amazonensis,ChEMBL,CC(C)Oc1cc(NC(=N)c2ccccn2)ccc1-c1ccc(-c2cccnc2)o1,6.045757490560675,Active,N=C(Nc1ccc(-c2ccc(-c3cccnc3)o2)cc1)c1ccccn1
CHEMBL862351,Antileishmanial activity against Leishmania donovani promastigotes,F,Brc1cncc(-c2cc(NCCCn3ccnc3)nc(-c3ccccc3)n2)c1,CHEMBL1138178,CHEMBL204432,5.11,=,=,IC50,nM,7800.0,CHEMBL367,IC50,uM,7.8,L_donovani,Leishmania donovani,ChEMBL,Brc1cncc(-c2cc(NCCCn3ccnc3)nc(-c3ccccc3)n2)c1,5.107905397309519,Active,c1ccc(-c2nc(NCCCn3ccnc3)cc(-c3cccnc3)n2)cc1
CHEMBL4343795,Antileishmanial activity against Leishmania donovani Ld1s intracellular amasitgote infected in J774 cells incubated for 72 hrs by non-radioactive cell proliferation assay,F,CN1/C(=C/c2cc[n+](Cc3ccccc3)c3ccccc23)Sc2ccccc21.[I-],CHEMBL4342431,CHEMBL4476780,7.58,=,=,IC50,nM,26.0,CHEMBL367,IC50,uM,0.026,L_donovani,Leishmania donovani,ChEMBL,CN1/C(=C/c2cc[n+](Cc3ccccc3)c3ccccc23)Sc2ccccc21,7.585026652029182,Active,C(=C1\Nc2ccccc2S1)/c1cc[n+](Cc2ccccc2)c2ccccc12
CHEMBL4773359,Antileishmanial activity against Leishmania donovani MHOM/ET/67/L82 amastigotes assessed as growth inhibition incubated for 70 hrs by resazurin based inverted microscopic analysis,F,COc1ccc([C@H]2Oc3ccc(C=O)cc3[C@@H]2C)cc1,CHEMBL4765412,CHEMBL4783957,4.52,=,=,IC50,nM,30500.0,CHEMBL367,IC50,umol/L,30.5,L_donovani,Leishmania donovani,ChEMBL,COc1ccc([C@H]2Oc3ccc(C=O)cc3[C@@H]2C)cc1,4.515700160653214,Inactive,c1ccc([C@@H]2Cc3ccccc3O2)cc1
CHEMBL2028073,MMV: Inhibition of Trypanosoma cruzi (Tulahuen C4 LacZ) (Chagas in vitro).,F,COc1ccc2nc(C)cc(Nc3cccc(O)c3)c2c1.Cl,CHEMBL2028040,CHEMBL529984,4.83,=,=,IC50,nM,14971.11,CHEMBL368,IC50,uM,14.971113204956056,T_cruzi,Trypanosoma cruzi,ChEMBL,COc1ccc2nc(C)cc(Nc3cccc(O)c3)c2c1,4.824745998654705,Inactive,c1ccc(Nc2ccnc3ccccc23)cc1
CHEMBL4833900,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as reduction in parasite burden incubated for 5 days by Giemsa staining based microscopic analysis,F,COc1cccc(-n2nnc(C(=O)Nc3ccc4c(c3)B(O)OC4)c2C)n1,CHEMBL4831547,CHEMBL4862187,6.1,=,=,EC50,nM,800.0,CHEMBL612848,EC50,uM,0.8,L_infantum,Leishmania infantum,ChEMBL,COc1cccc(-n2nnc(C(=O)Nc3ccc4c(c3)B(O)OC4)c2C)n1,6.096910013008056,Active,O=C(Nc1ccc2c(c1)BOC2)c1cn(-c2ccccn2)nn1
CHEMBL4649942,Leishmania intramacrophage assay,F,Cc1ccc(-c2cc(CNc3ncnc4c3CCNCC4)no2)cc1,CHEMBL3988442,CHEMBL3478091,5.07,=,=,IC50,nM,11103.935000000001,CHEMBL367,pIC50,,5.0680804832774,L_donovani,Leishmania donovani,ChEMBL,Cc1ccc(-c2cc(CNc3ncnc4c3CCNCC4)no2)cc1,4.95452308914642,Inactive,c1ccc(-c2cc(CNc3ncnc4c3CCNCC4)no2)cc1
CHEMBL3366242,Trypanocidal activity against epimastigote stage of Trypanosoma cruzi infected in african green monkey Vero cells assessed as cell viability after 24 hrs by MTT assay,F,CCCCCCOc1ccc(NC2=CC(=O)c3ccccc3C2=O)cc1,CHEMBL3351423,CHEMBL3331080,5.76,=,=,IC50,nM,1720.0,CHEMBL368,IC50,uM,1.72,T_cruzi,Trypanosoma cruzi,ChEMBL,CCCCCCOc1ccc(NC2=CC(=O)c3ccccc3C2=O)cc1,5.764471553092451,Active,O=C1C=C(Nc2ccccc2)C(=O)c2ccccc21
CHEMBL3606214,Antitrypanosomal activity against amastigotes of Leishmania donovani MHOM/ET/67/L82 after 72 hrs by inverted microscope analysis,F,COc1cccc2c1C(=O)C=C(Oc1ccccc1)C2=O,CHEMBL3603776,CHEMBL3604103,5.25,=,=,IC50,nM,5600.0,CHEMBL367,IC50,uM,5.6,L_donovani,Leishmania donovani,ChEMBL,COc1cccc2c1C(=O)C=C(Oc1ccccc1)C2=O,5.251811972993799,Active,O=C1C=C(Oc2ccccc2)C(=O)c2ccccc21
CHEMBL2028076,MMV: Inhibition of Leishmania infantum (MHOM/MA/BE/67) in vitro.,F,Cc1sc(NC(=O)c2ccco2)c(C(c2cccnc2)N2CCC(Cc3ccccc3)CC2)c1C,CHEMBL2028040,CHEMBL2028047,4.79,=,=,IC50,nM,16227.94,CHEMBL612848,IC50,uM,16.227941513061523,L_infantum,Leishmania infantum,ChEMBL,Cc1sc(NC(=O)c2ccco2)c(C(c2cccnc2)N2CCC(Cc3ccccc3)CC2)c1C,4.789736606693437,Inactive,O=C(Nc1sccc1C(c1cccnc1)N1CCC(Cc2ccccc2)CC1)c1ccco1
